SeniorCitizen,tenure,MonthlyCharges,TotalCharges,cluster
0,27,73.93,9210.92,1
0,6,114.32,9980.94,1
1,67,50.55,10647.06,0
0,8,108.19,6318.3,1
0,7,32.9,6026.5,1
0,9,93.6,1133.29,2
0,15,60.45,5943.24,1
0,0,19.32,9234.71,1
0,22,47.52,120.35,2
0,0,58.87,9997.86,1
0,19,62.65,6346.57,1
0,15,35.5,7073.71,1
0,6,80.89,8034.3,1
0,10,104.34,10214.44,1
0,30,88.22,7643.95,1
0,0,99.5,4850.22,2
0,9,53.52,9448.97,1
0,28,104.11,10460.5,1
0,4,18.58,6840.87,1
0,20,102.44,8419.86,1
0,4,20.82,6085.76,1
0,4,83.9,1239.36,2
0,36,39.02,6727.85,1
0,7,68.34,6276.21,1
1,11,59.23,5513.43,0
0,32,115.68,6217.62,1
0,4,50.96,3743.15,2
0,18,85.78,8819.86,1
0,62,70.74,2689.37,2
0,20,56.65,4764.01,2
0,1,84.41,7854.58,1
0,22,32.26,6193.98,1
0,2,92.74,1452.93,2
0,8,77.81,5459.83,1
0,47,96.57,8221.11,1
0,0,94.94,792.82,2
0,2,66.57,9371.25,1
0,11,60.66,5633.22,1
0,72,105.29,5820.45,1
0,8,111.04,6212.81,1
1,4,60.78,2694.35,0
0,19,112.79,4200.8,2
0,18,111.97,7364.45,1
0,14,31.22,4357.02,2
0,72,65.35,10317.83,1
0,8,100.15,9971.65,1
0,8,33.27,1952.46,2
0,3,42.52,2200.28,2
1,29,74.43,4533.01,0
0,9,30.43,6423.0,1
0,40,52.33,9708.86,1
1,72,70.5,1398.98,0
0,1,98.73,8753.2,1
0,72,34.08,1353.37,2
0,7,91.6,6117.83,1
1,13,114.68,6383.5,0
0,37,39.12,10604.86,1
0,27,41.17,8275.16,1
0,37,98.02,7962.44,1
0,15,31.71,294.73,2
0,61,65.97,8323.36,1
0,39,60.17,7465.67,1
0,9,70.15,7477.42,1
1,72,70.94,576.24,0
0,72,74.89,4323.16,2
1,13,101.44,1281.03,0
0,26,61.68,10034.03,1
0,42,39.99,4048.15,2
0,42,98.15,9640.92,1
0,0,117.89,3508.78,2
1,24,30.83,7389.39,0
0,72,44.57,123.82,2
0,6,117.69,7679.98,1
0,39,40.6,7676.13,1
0,19,61.08,1533.42,2
0,6,26.53,4933.04,2
0,1,49.12,7521.7,1
0,35,44.44,5848.57,1
0,9,115.68,10180.71,1
0,11,32.34,2335.21,2
0,16,49.62,10616.54,1
0,17,26.13,5432.93,2
0,5,86.54,10997.29,1
0,27,118.6,4701.29,2
0,29,33.62,9558.48,1
0,3,81.97,9200.86,1
0,19,33.64,5937.25,1
0,23,41.1,8394.22,1
0,5,73.3,8175.93,1
0,56,114.87,1477.23,2
0,16,66.46,8084.2,1
0,3,63.95,8001.09,1
0,10,31.97,4745.96,2
0,16,75.48,1707.83,2
0,0,65.17,4974.35,2
0,0,52.13,8221.04,1
0,1,92.53,9678.28,1
0,19,48.39,4071.11,2
0,10,110.09,3732.3,2
0,55,107.02,2180.77,2
0,20,67.63,4047.17,2
0,35,110.61,2643.35,2
0,29,116.08,3717.49,2
0,18,21.71,5955.19,1
1,34,104.95,6255.63,0
0,19,59.05,8162.28,1
0,12,119.51,10813.51,1
0,14,52.98,1003.33,2
0,45,102.99,2606.88,2
0,20,40.47,4520.3,2
0,11,112.88,10644.38,1
0,4,93.75,3108.36,2
0,17,46.95,9651.98,1
0,7,88.11,4477.63,2
0,72,62.41,10546.51,1
1,16,105.66,418.45,0
0,0,18.61,2676.71,2
0,2,71.38,448.26,2
0,8,87.49,8273.38,1
0,2,58.48,7178.28,1
1,56,66.28,2567.84,0
0,48,42.48,624.89,2
0,72,60.58,8718.75,1
0,30,111.95,8364.22,1
0,25,57.23,10114.48,1
0,64,118.82,1855.74,2
0,72,65.48,6322.31,1
0,52,81.29,10101.71,1
0,49,18.47,2276.91,2
0,27,37.07,6688.51,1
1,0,54.28,6686.0,0
0,14,51.45,479.02,2
0,25,91.37,8609.12,1
0,19,73.95,8688.8,1
0,43,40.11,2124.79,2
0,42,79.77,486.9,2
0,22,31.37,7925.89,1
0,0,106.48,1500.25,2
1,11,94.47,7590.22,0
0,6,53.29,1670.27,2
0,10,22.93,9466.43,1
1,24,97.84,6734.08,0
1,1,42.83,6352.96,0
0,0,44.41,5886.89,1
0,14,62.02,472.89,2
0,39,80.07,9229.85,1
1,0,21.51,4995.85,0
1,47,102.22,4083.28,0
0,12,21.48,6948.47,1
0,3,35.84,5507.39,1
0,20,41.13,3177.14,2
0,72,104.64,1646.76,2
0,19,94.08,1132.73,2
1,29,80.28,2616.8,0
0,42,54.33,9573.8,1
0,40,74.39,1225.91,2
0,1,23.2,8971.21,1
0,33,106.34,9552.85,1
0,72,88.58,9079.23,1
0,30,86.02,9502.15,1
0,45,118.4,2380.96,2
0,16,72.39,10949.75,1
0,9,25.45,5980.18,1
0,28,41.27,8920.71,1
0,16,34.38,5347.82,2
0,56,114.0,2116.42,2
0,72,31.02,9310.95,1
0,42,20.3,5407.2,2
0,72,48.82,10695.58,1
0,10,30.44,8928.3,1
1,56,81.27,8260.48,0
0,10,40.82,7916.13,1
0,3,103.96,6708.44,1
0,24,32.6,9871.72,1
0,15,33.55,6839.39,1
0,63,79.98,10955.9,1
1,16,26.36,5756.05,0
0,65,23.16,917.74,2
0,2,36.76,8336.59,1
0,44,71.72,502.96,2
1,35,73.87,4255.21,0
0,31,57.24,4954.78,2
0,10,65.64,9769.17,1
0,38,64.4,6180.78,1
0,16,64.67,10386.36,1
1,31,45.16,2656.84,0
0,20,35.29,3100.5,2
0,4,57.93,4029.71,2
1,1,65.27,8033.65,0
1,11,115.25,7488.28,0
0,67,94.34,2279.79,2
1,18,105.87,4452.83,0
0,40,57.4,3882.73,2
0,21,76.41,8356.74,1
1,72,93.72,4060.63,0
0,11,36.72,8319.81,1
0,1,64.84,6040.9,1
0,37,53.53,10369.6,1
0,30,73.88,10754.78,1
0,18,47.8,6932.17,1
0,9,54.18,10117.77,1
0,5,102.89,7943.77,1
0,16,97.3,7463.23,1
0,27,59.53,5131.2,2
1,21,27.99,6171.41,0
0,14,47.14,4295.91,2
0,19,92.66,1941.16,2
0,2,95.08,10173.47,1
0,29,51.11,2346.39,2
1,33,113.85,5970.34,0
0,0,69.18,8113.34,1
0,7,107.59,9062.38,1
0,2,72.04,3924.56,2
0,72,19.23,7243.54,1
0,22,28.15,4886.04,2
0,15,28.73,9042.64,1
0,15,91.2,7235.61,1
0,72,105.74,533.24,2
0,26,71.62,6717.42,1
0,4,105.14,7732.59,1
0,14,55.93,9996.73,1
0,37,28.39,576.45,2
0,13,44.42,6575.4,1
0,9,30.04,5518.01,1
0,72,108.35,7059.4,1
0,68,42.39,8423.09,1
0,70,94.57,1495.12,2
0,3,25.28,5970.21,1
0,6,97.05,5736.28,1
0,14,26.68,5675.97,1
0,44,114.66,4558.52,2
0,33,83.34,9348.24,1
0,47,86.99,715.14,2
0,63,87.46,4245.5,2
1,37,46.02,6517.48,0
0,7,63.18,9999.91,1
0,8,110.34,6938.9,1
0,10,39.1,1459.96,2
0,9,71.82,7497.06,1
0,7,50.94,3747.95,2
1,34,95.89,6465.86,0
0,0,64.54,6290.42,1
0,32,52.96,1912.57,2
0,43,78.48,9011.2,1
1,1,28.82,5950.0,0
0,1,75.12,4262.6,2
0,8,97.92,2280.62,2
0,5,116.22,10078.07,1
1,21,104.21,2677.73,0
0,28,80.87,10285.09,1
0,25,73.14,5964.87,1
0,11,51.53,5541.0,1
0,17,66.75,5200.14,2
0,25,81.09,9700.61,1
0,3,31.24,8957.54,1
0,6,91.78,7445.35,1
0,55,42.99,5771.59,1
0,10,29.77,7231.17,1
0,40,27.99,2690.29,2
0,7,50.61,5475.43,1
0,1,50.68,1565.57,2
0,17,76.38,1428.66,2
0,55,64.72,7801.11,1
0,42,94.49,10373.71,1
1,7,19.95,8831.72,0
0,60,27.27,10329.84,1
0,16,43.29,2456.14,2
0,1,21.97,2893.11,2
0,0,34.72,4674.23,2
0,16,92.19,4227.17,2
0,19,99.43,3293.01,2
0,2,78.44,3230.41,2
0,63,76.24,10045.4,1
0,31,81.94,2006.29,2
0,40,99.72,9620.83,1
0,21,103.97,5619.06,1
0,27,52.58,10197.47,1
1,12,60.47,216.06,0
0,28,100.49,2457.4,2
0,72,39.49,5497.93,2
0,26,114.16,1573.42,2
0,10,103.5,2381.02,2
0,8,62.97,5227.0,2
0,72,70.4,8449.83,1
0,5,62.62,8642.51,1
0,41,41.36,6779.02,1
1,15,42.48,10000.97,0
0,14,48.88,6930.92,1
1,34,59.64,281.54,0
0,4,109.17,5707.4,1
0,15,54.57,10644.13,1
0,0,75.37,7224.35,1
0,27,27.03,7578.78,1
1,1,57.2,1273.11,0
0,2,61.63,3969.44,2
0,46,69.29,9313.18,1
1,14,65.11,1231.36,0
0,5,85.41,9234.81,1
0,22,104.71,6313.02,1
0,18,82.45,4344.62,2
0,13,57.51,10233.62,1
0,58,96.82,343.29,2
0,34,87.81,10196.01,1
0,4,88.43,9664.98,1
0,21,98.26,10855.59,1
0,2,29.31,4595.67,2
1,7,54.9,5078.36,0
0,60,35.16,7764.28,1
0,15,96.8,1230.54,2
0,55,75.8,2694.49,2
0,4,118.93,4873.16,2
0,5,87.22,7900.42,1
0,10,25.79,5471.11,2
1,11,47.39,2540.65,0
0,34,112.39,3223.66,2
0,22,118.1,8251.38,1
0,20,40.79,8868.84,1
0,23,68.39,4809.11,2
0,32,55.74,2142.77,2
0,55,39.39,6332.26,1
0,13,55.55,4413.24,2
1,40,61.68,7035.52,0
0,17,86.01,9077.23,1
0,32,69.27,5817.94,1
0,51,102.66,9922.62,1
0,0,114.11,4068.44,2
0,19,57.03,5299.17,2
0,72,69.12,6285.9,1
0,17,92.18,7913.71,1
0,49,102.27,5825.54,1
0,5,40.49,8925.96,1
0,23,85.11,7668.87,1
0,51,101.55,3863.4,2
0,14,93.5,7046.36,1
0,16,89.19,3497.4,2
0,2,114.31,7887.99,1
0,1,94.06,7194.97,1
0,15,67.89,1967.02,2
0,46,106.68,7711.88,1
0,66,62.57,1455.08,2
0,26,99.3,1029.53,2
0,43,81.72,7077.96,1
0,33,79.77,3680.81,2
0,30,93.35,1784.87,2
0,36,89.34,10861.93,1
0,17,72.44,9571.83,1
0,15,108.32,1962.09,2
0,4,91.62,10380.82,1
0,46,77.22,6674.35,1
0,1,89.8,5728.45,1
0,7,53.07,3938.08,2
0,18,119.95,3548.77,2
0,72,65.87,1150.9,2
0,38,66.44,2012.02,2
0,11,57.87,2974.66,2
0,31,50.79,8103.85,1
0,66,116.26,10560.41,1
0,19,116.92,5131.52,2
0,15,114.69,4094.12,2
0,20,50.92,9452.93,1
0,9,81.16,7494.63,1
0,59,36.81,2707.9,2
0,39,91.6,5929.13,1
0,30,45.78,9720.55,1
1,22,87.99,7266.66,0
1,72,91.09,4114.77,0
0,8,119.66,4721.89,2
1,8,98.17,9886.65,0
0,6,76.89,7794.5,1
0,33,68.04,5620.32,1
0,39,23.76,7465.92,1
0,22,114.4,7545.93,1
0,26,36.68,6249.34,1
1,10,22.19,6910.53,0
0,1,53.66,3896.72,2
0,7,41.43,3859.32,2
0,21,67.46,3743.95,2
0,41,112.27,444.71,2
0,37,115.54,9113.34,1
0,4,47.17,1749.13,2
0,1,110.77,1054.25,2
0,47,109.91,4663.07,2
0,1,62.74,5283.22,2
0,12,73.31,2909.64,2
1,2,23.01,10522.93,0
0,20,20.12,1849.56,2
0,11,33.72,6319.79,1
0,5,71.37,6725.06,1
0,22,66.1,7216.96,1
1,11,19.29,8736.74,0
0,4,29.36,9518.18,1
0,30,60.78,3222.58,2
0,45,100.31,10846.57,1
1,7,73.19,4564.89,0
0,5,88.16,8629.99,1
0,1,64.41,469.45,2
0,18,56.7,8204.38,1
0,44,110.69,9138.39,1
0,7,102.58,1209.61,2
0,15,38.34,3380.6,2
0,4,101.06,4936.22,2
0,12,43.69,8408.07,1
0,0,21.99,5835.53,1
0,60,98.31,6952.81,1
0,28,33.67,4068.23,2
0,10,46.83,9570.59,1
0,53,96.2,4043.67,2
0,5,67.48,5227.87,2
0,2,88.61,4874.33,2
0,71,20.99,8645.9,1
0,9,52.24,9034.77,1
0,68,54.2,9966.24,1
0,25,42.96,2544.29,2
0,72,56.28,10023.08,1
0,35,55.22,3201.9,2
0,2,114.3,9660.8,1
1,47,104.61,9431.23,0
0,4,101.77,5013.18,2
0,29,18.33,8786.78,1
0,17,55.28,8181.27,1
0,30,33.92,513.99,2
0,36,49.24,307.71,2
1,40,35.21,984.8,0
0,45,25.47,10431.93,1
0,46,74.43,7847.5,1
0,13,95.5,4570.72,2
0,55,68.2,2444.59,2
0,31,47.27,10426.82,1
0,45,28.31,2702.62,2
0,72,105.78,5990.12,1
1,3,83.15,2690.05,0
0,11,33.49,7999.94,1
0,41,48.29,1914.07,2
1,2,97.91,6557.9,0
0,19,95.57,7152.91,1
0,48,85.71,10604.25,1
0,0,27.51,6639.96,1
0,70,83.77,5345.79,2
0,72,80.25,4332.29,2
0,9,80.21,1181.87,2
0,36,101.92,7947.28,1
0,3,30.09,2734.08,2
1,37,20.68,3452.49,0
0,16,41.57,150.14,2
0,49,29.21,7255.98,1
0,5,95.87,8352.3,1
0,27,25.99,1056.05,2
0,38,55.06,1524.61,2
0,5,109.64,9056.14,1
0,42,109.54,8087.31,1
0,72,54.54,1378.96,2
0,23,79.7,4661.49,2
0,38,38.08,3443.09,2
0,19,25.9,1819.39,2
0,22,95.99,4833.2,2
0,0,18.74,9374.53,1
0,18,102.54,8982.65,1
0,21,52.35,6455.53,1
1,27,31.49,6165.26,0
0,4,69.58,7208.0,1
0,6,117.21,10729.01,1
0,35,93.04,9059.88,1
1,4,95.53,2361.97,0
0,13,59.52,5145.7,2
0,7,63.9,8216.36,1
0,19,104.05,9332.67,1
0,72,26.58,948.27,2
0,47,23.59,7638.71,1
0,7,88.31,1698.58,2
0,11,45.8,1183.65,2
0,62,119.93,9281.92,1
0,57,119.42,8657.04,1
1,4,83.56,8217.57,0
0,44,65.21,285.7,2
0,8,18.8,2840.32,2
0,19,79.4,4753.59,2
1,0,27.12,9682.9,0
1,72,110.21,5764.4,0
0,35,29.7,5495.05,2
0,6,28.13,70.67,2
0,28,91.45,9130.71,1
1,8,33.6,6444.37,0
0,2,77.78,4097.52,2
0,13,99.16,1782.42,2
0,23,18.23,4624.23,2
1,2,33.54,2641.16,0
0,18,36.17,4963.13,2
0,18,74.51,3385.35,2
0,24,99.44,502.82,2
0,7,105.75,10917.03,1
0,0,24.41,4937.14,2
1,9,69.86,8952.82,0
1,12,106.7,1295.06,0
1,25,25.25,6704.15,0
0,66,20.65,5783.73,1
0,5,22.8,10490.6,1
1,29,113.01,8843.62,0
0,2,58.72,4557.79,2
0,5,24.15,8741.44,1
1,17,119.59,4500.21,0
0,30,115.34,8373.78,1
0,48,60.62,3220.28,2
0,34,28.53,4114.93,2
0,0,93.83,6670.19,1
0,28,24.12,5958.88,1
0,43,82.03,4362.36,2
0,18,95.69,10315.18,1
0,72,39.68,5554.37,2
0,0,114.23,7939.33,1
0,42,119.57,4598.2,2
1,10,54.6,7961.62,0
0,26,116.29,8720.33,1
0,29,41.63,6027.12,1
0,9,99.81,379.03,2
1,72,93.57,5556.12,0
0,2,22.22,9889.83,1
0,4,44.44,940.79,2
1,55,57.24,6434.61,0
0,3,19.49,395.58,2
1,12,114.65,5369.89,0
1,33,39.69,7617.06,0
1,39,112.37,4198.02,0
0,72,62.87,1271.07,2
0,38,30.99,10422.49,1
1,46,61.68,10265.34,0
0,72,80.54,8751.59,1
0,20,66.41,2300.33,2
0,10,50.42,8506.2,1
0,35,101.07,3697.34,2
0,4,115.51,6707.64,1
0,1,27.72,4930.96,2
0,38,74.03,2769.57,2
0,72,50.47,7190.62,1
0,14,94.17,7915.38,1
0,4,82.75,5820.99,1
0,17,20.82,1799.12,2
0,12,82.78,5449.97,1
0,11,91.88,8463.69,1
0,24,96.61,9314.6,1
0,4,108.88,315.93,2
0,11,114.42,2068.96,2
0,50,45.22,10232.17,1
0,32,85.47,8603.12,1
0,1,74.81,7909.2,1
0,18,101.78,1534.64,2
1,2,21.89,67.88,0
0,72,59.79,6484.9,1
1,7,52.95,9529.13,0
0,67,84.59,802.35,2
0,44,60.64,781.78,2
0,20,58.15,10984.11,1
0,10,56.3,2615.49,2
0,48,102.23,7324.8,1
0,4,67.3,6144.86,1
0,4,58.75,4571.51,2
0,6,106.31,8836.12,1
0,22,18.18,2631.73,2
0,9,50.51,3092.86,2
1,72,86.73,2944.92,0
0,5,28.66,6027.84,1
0,40,77.11,7223.44,1
0,2,63.82,1037.34,2
0,10,86.24,1630.6,2
0,6,72.14,1318.04,2
0,72,37.86,7172.2,1
0,0,31.54,6887.16,1
1,31,49.26,9134.97,0
0,7,114.15,3165.89,2
1,41,39.43,8063.89,0
1,9,65.05,3151.19,0
1,5,114.91,8273.4,0
0,29,38.61,6695.63,1
0,7,42.95,4565.19,2
0,16,66.77,6993.22,1
0,3,28.71,9301.6,1
0,32,26.17,2456.73,2
0,13,48.86,6772.72,1
0,3,32.58,10926.77,1
0,33,61.52,8775.56,1
0,2,29.06,3306.74,2
0,21,77.92,8634.37,1
0,23,68.25,5453.64,2
0,66,78.44,8593.34,1
0,4,109.89,1093.11,2
0,26,53.21,9411.52,1
0,11,45.38,10938.86,1
0,12,76.57,4870.67,2
0,17,43.19,5647.52,1
0,6,24.79,2074.26,2
0,15,23.99,7525.51,1
0,29,24.76,871.35,2
0,15,42.22,6241.57,1
0,1,92.44,4614.59,2
0,7,33.7,2215.7,2
1,10,44.29,9078.16,0
0,10,105.7,8267.25,1
0,2,62.56,3310.71,2
0,14,22.21,4261.22,2
0,29,43.24,2793.41,2
0,1,48.71,2323.6,2
0,34,36.88,2450.75,2
0,72,116.63,1489.14,2
0,0,59.46,3741.62,2
0,5,58.35,7637.31,1
0,19,117.72,2908.91,2
0,6,73.99,7737.98,1
0,36,26.42,8423.38,1
0,9,63.24,3733.43,2
0,8,84.74,653.39,2
0,0,76.16,7901.54,1
0,7,104.21,1544.95,2
1,6,116.21,3028.02,0
1,10,23.99,6515.66,0
0,3,44.04,10116.42,1
0,22,109.77,8312.0,1
0,6,106.95,2976.08,2
0,44,19.64,8944.32,1
1,8,76.92,4519.59,0
0,5,50.59,1602.84,2
0,1,72.12,3417.46,2
0,33,40.44,9043.46,1
0,17,89.99,4092.96,2
1,3,51.8,4191.88,0
0,6,83.49,10741.01,1
0,72,25.68,5688.52,2
0,41,116.21,5474.91,1
0,10,43.84,8034.32,1
0,19,59.58,10579.43,1
0,13,56.85,10882.63,1
0,0,78.79,8587.03,1
0,37,28.82,9588.93,1
0,31,52.05,9982.31,1
0,13,107.83,8200.03,1
0,46,58.57,6217.53,1
0,19,42.24,2766.02,2
0,1,110.11,8021.45,1
0,7,77.57,5530.06,1
0,15,60.47,10090.6,1
0,2,113.69,35.05,2
0,21,89.22,10124.05,1
0,3,86.3,10450.53,1
0,5,51.41,2429.76,2
0,56,75.09,9671.8,1
1,72,65.9,6499.9,0
0,19,58.71,3241.34,2
0,24,18.67,7436.89,1
0,39,47.99,8776.66,1
0,29,117.9,4648.2,2
0,5,97.59,6840.78,1
0,13,80.72,2232.57,2
0,19,60.52,377.97,2
0,11,25.85,10291.79,1
0,4,80.16,1713.57,2
0,33,45.78,5661.19,1
0,5,76.77,955.45,2
0,7,114.59,9416.59,1
0,8,98.17,8490.87,1
0,4,115.98,2143.64,2
1,47,103.45,8955.28,0
1,23,26.94,3767.38,0
0,45,27.88,9234.2,1
0,17,87.07,2772.55,2
0,18,84.95,5197.99,2
0,23,56.75,2891.53,2
1,11,23.47,7375.69,0
0,17,90.8,617.42,2
0,19,28.7,6377.95,1
0,72,82.81,8117.05,1
0,53,22.91,2165.43,2
0,3,36.55,2621.78,2
0,1,74.76,7987.85,1
0,28,78.92,4584.29,2
0,1,86.55,6859.4,1
0,1,29.29,4704.82,2
0,4,63.35,4618.39,2
0,10,31.65,3319.98,2
0,14,113.51,6443.88,1
1,18,103.1,6600.65,0
0,72,75.61,8278.98,1
0,12,61.93,5528.24,1
0,6,51.13,6189.85,1
0,21,98.15,9326.21,1
0,6,70.0,463.24,2
0,70,19.24,5723.99,1
1,7,76.17,1406.25,0
0,72,105.42,7546.8,1
1,13,79.87,9839.87,0
1,41,25.19,4682.71,0
1,26,78.23,7001.2,0
0,67,94.49,4076.45,2
0,24,93.33,8319.71,1
0,21,73.24,6490.84,1
0,26,94.8,6685.85,1
0,38,30.02,1923.88,2
0,57,44.68,95.07,2
0,7,41.16,6891.04,1
1,5,53.56,1252.53,0
0,0,82.94,1485.67,2
0,11,70.43,1817.14,2
0,46,65.64,4411.42,2
0,1,75.51,2707.06,2
0,19,58.88,10489.81,1
1,29,116.41,7451.8,0
0,45,19.36,2152.4,2
0,21,49.46,8846.63,1
0,5,118.53,3097.64,2
0,72,112.22,8801.95,1
0,2,102.99,5170.01,2
0,36,33.81,5290.09,2
0,2,100.29,4219.19,2
0,3,27.41,2730.61,2
0,57,25.96,7563.55,1
0,34,26.26,5547.07,2
1,11,77.41,117.43,0
0,25,88.37,3550.89,2
0,15,44.12,8433.44,1
0,1,84.61,3264.05,2
1,31,64.73,7543.56,0
1,36,117.3,2248.37,0
0,53,53.1,8328.52,1
0,19,87.69,4716.35,2
0,27,31.05,107.49,2
0,14,23.99,7153.03,1
0,9,81.85,6347.49,1
0,13,43.86,6278.83,1
0,60,111.32,10471.77,1
1,4,19.61,4125.34,0
0,7,114.04,9907.74,1
0,23,20.09,45.02,2
0,3,84.05,10590.42,1
0,55,104.09,6078.94,1
0,1,61.86,5615.63,1
0,35,85.33,9807.02,1
0,11,47.96,7005.11,1
0,1,65.4,5746.57,1
0,46,35.66,4239.88,2
0,25,41.35,7257.84,1
0,0,109.22,603.4,2
0,7,90.44,2741.1,2
0,10,103.89,1127.27,2
0,9,59.58,5571.21,1
0,17,31.02,1078.76,2
0,18,111.1,8928.62,1
0,12,116.52,3218.68,2
0,10,104.9,6854.47,1
1,17,75.43,3684.97,0
0,0,69.11,7699.63,1
0,25,109.28,3903.5,2
0,23,60.0,4184.92,2
0,8,77.87,5291.19,2
0,4,60.25,3572.87,2
0,1,26.01,1892.3,2
0,22,108.38,4817.69,2
0,21,91.66,7305.95,1
1,19,65.36,3601.14,0
0,72,34.56,8909.76,1
0,18,36.05,9031.83,1
0,31,85.73,2310.81,2
1,2,113.59,2983.81,0
0,8,61.71,45.44,2
0,8,63.37,3892.81,2
1,21,87.94,10042.52,0
0,10,105.22,8610.05,1
0,25,99.98,10565.88,1
0,29,90.9,2372.27,2
0,0,44.43,6303.88,1
1,25,35.5,4024.61,0
0,3,18.73,6782.35,1
1,15,116.9,8190.06,0
1,32,62.22,1062.47,0
0,30,38.29,984.23,2
0,8,30.49,1214.66,2
0,7,33.25,3103.27,2
0,14,52.18,8197.27,1
0,5,105.58,7031.69,1
0,72,116.97,3317.4,2
0,10,69.73,9419.44,1
0,64,50.48,8020.28,1
0,59,35.9,10701.73,1
1,11,47.32,7548.27,0
0,7,81.14,7894.84,1
1,36,114.42,9060.66,0
0,6,68.09,10181.55,1
0,18,32.26,3065.3,2
0,2,114.51,7112.35,1
0,12,116.21,4547.12,2
0,2,109.31,2539.52,2
0,8,105.63,2129.5,2
0,27,97.3,1096.43,2
0,72,30.87,9335.72,1
0,7,51.38,145.5,2
0,16,94.92,10941.91,1
0,14,106.36,10612.21,1
0,5,41.2,5847.85,1
1,23,81.33,8175.75,0
1,32,24.02,5052.27,0
1,3,105.3,2430.65,0
0,35,53.44,8134.9,1
0,30,38.05,4943.38,2
0,5,103.44,9530.19,1
0,26,35.39,9467.93,1
0,12,64.99,10542.14,1
0,28,27.75,7688.98,1
0,17,63.39,5426.44,2
0,1,112.26,6178.82,1
0,38,88.75,3959.83,2
0,20,118.4,7260.43,1
0,32,63.7,1032.65,2
0,3,108.7,10908.26,1
0,31,110.95,713.53,2
1,13,27.23,6636.85,0
0,40,117.86,3211.29,2
0,22,109.0,9047.47,1
1,10,81.89,6936.41,0
0,5,72.72,6689.04,1
0,42,57.29,8239.14,1
0,20,77.8,1316.58,2
0,72,93.14,3442.73,2
0,11,90.28,5574.65,1
0,28,48.63,3533.26,2
0,24,86.51,1229.52,2
0,25,18.47,3419.01,2
1,33,35.32,5053.24,0
0,3,33.49,1642.75,2
0,19,93.58,7286.91,1
1,17,109.49,817.54,0
0,10,26.81,9809.83,1
0,14,111.01,4004.41,2
0,18,49.27,3960.91,2
0,9,81.51,2323.96,2
0,8,34.72,5311.53,2
0,33,59.09,9157.26,1
0,1,65.12,6462.47,1
0,9,56.21,8915.56,1
0,26,101.86,10657.27,1
1,5,77.53,6885.53,0
0,21,68.61,1871.85,2
1,8,97.96,3344.25,0
0,46,90.35,7282.13,1
0,10,28.7,8606.5,1
0,6,70.82,7207.1,1
0,18,99.38,6376.91,1
0,3,83.08,10197.97,1
0,39,90.71,5472.06,1
0,28,76.48,7339.89,1
0,36,112.66,3449.5,2
1,12,70.48,4289.52,0
0,45,75.5,2594.08,2
0,17,107.68,8806.77,1
0,2,80.71,2206.6,2
0,6,62.63,2571.31,2
0,31,43.86,1196.86,2
0,56,116.48,8085.83,1
0,2,96.64,853.69,2
1,49,26.44,674.71,0
0,40,30.78,6885.38,1
1,11,38.95,4143.07,0
0,29,42.17,10199.29,1
0,5,83.8,9650.9,1
0,41,72.37,5474.47,2
0,26,42.05,921.01,2
0,14,33.26,6062.88,1
0,49,88.56,10937.91,1
0,3,23.36,7270.9,1
0,46,40.36,8739.67,1
1,0,48.16,4451.11,0
0,34,36.49,837.32,2
1,21,76.56,10339.13,0
0,29,91.15,3639.67,2
1,13,59.55,1680.91,0
0,49,35.0,1725.82,2
0,9,58.94,1514.53,2
0,8,65.52,4736.83,2
0,8,107.73,9463.24,1
0,37,72.22,1636.76,2
0,17,23.84,8313.98,1
0,19,117.77,815.72,2
0,44,37.25,1343.08,2
0,44,71.89,1296.25,2
0,4,52.82,5690.23,1
0,19,89.21,9678.51,1
1,3,37.46,8190.76,0
0,50,70.27,9506.21,1
0,45,70.45,9508.07,1
1,47,84.41,1274.63,0
0,30,77.37,6071.24,1
0,15,30.84,8682.34,1
0,12,88.81,10446.7,1
0,12,65.23,7531.84,1
0,1,37.12,9424.69,1
0,72,58.81,4102.2,2
0,14,55.67,7770.81,1
0,66,63.23,4087.03,2
0,52,109.25,2158.88,2
1,44,106.9,736.45,0
0,22,20.45,9732.1,1
1,2,70.33,728.31,0
1,9,25.48,10996.72,0
0,23,21.71,5627.52,1
0,0,39.55,5552.0,1
0,1,116.49,826.87,2
1,28,112.95,839.17,0
0,54,90.75,7905.07,1
1,48,49.48,4882.52,0
0,4,39.56,1970.06,2
0,60,35.48,2243.66,2
0,29,20.18,2564.34,2
0,31,62.92,8918.08,1
0,9,79.84,6735.67,1
0,31,78.62,813.4,2
0,30,89.56,7603.2,1
0,22,70.09,5727.5,1
1,11,72.44,6385.89,0
1,41,115.86,3338.12,0
0,69,75.58,216.05,2
0,50,107.14,5605.89,1
0,6,30.7,6554.52,1
0,14,102.28,7104.91,1
0,10,88.22,4874.77,2
0,30,18.59,6176.64,1
0,44,39.47,5992.85,1
1,6,39.96,4078.14,0
0,72,58.53,8890.89,1
0,28,57.94,4776.53,2
0,6,53.62,2625.45,2
0,11,62.32,118.22,2
0,2,102.36,3173.8,2
0,22,23.15,1155.85,2
0,4,104.43,5522.86,1
1,29,111.69,4208.35,0
0,33,34.98,2776.45,2
1,16,55.35,1439.21,0
0,2,84.42,8866.21,1
1,23,117.81,10833.29,0
0,11,106.35,9479.18,1
