ts_start,duration_ms,user_id_hash,user_session_hash,language,tier,next_tier,app_section,app_event,choice_action,availability_result,loyalty_balance,purchase_eligibility,api_endpoint,offer_name,offer_value,partner_link,payment_source,action_result,amount_TND,amount_GO,status_result,status_code,technical_flag,internal_error_code,transaction_note,engagement_action,features,banners,client_agent,smartphone_type,source_file,product_name,offer_category,feature_scaled_0,feature_scaled_1,feature_scaled_2,engagement_score
2026-02-23 17:11:40.310,22,2509778f69351e045c0bd37ffb2703f5,iuu9k9xjuy0bvr6k,ar,Silver,Gold,cart,options,,,2249,eligible,/cart/options,Promo_Ramadan_10GO,10 GO Ramadan,,voucher,success,38.227,10 GO Ramadan,OK,200,0,,,,esim;data_sharing;auto_renewal,GameZone_Launch,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,0.9728838191615684,0.8847087857740114,-0.6004562591894422,762.409
2026-02-23 12:27:24.082,43,6f8a4fe3cef1b1dccc7e22dbe55acb4b,n74f9yecazrp9dxo,fr,Gold,Platinum,info,details,Buy Now,partial,870,eligible,/info/details,,,,,success,,,OK,200,0,,retry_attempt,,multi_sim;cashback;esim,,axios/1.4.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.7857661470903384,,-0.6004562591894422,435.0
2026-02-23 16:30:34.233,36,1ec167732161a7e0c6e62bbba5b9417a,gf16ye0a4abn7g8b,ar,Gold,Platinum,cvm,getUpsellOffer,Retry,available,1519,eligible,/cvm/getUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,escalated,,,GameZone_Launch,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.04190885515584542,,-0.6004562591894422,759.5
2026-02-23 14:24:27.862,161,efd276305723c027ccf77efbd00fca9d,lvo0ipfg8pjvrn8l,fr,Silver,Gold,info,getSubscriberInfoAll,Back,,1907,pending,/info/getSubscriberInfoAll,,,,,success,,,OK,200,1,,,,data_sharing;esim,Ramadan_2026,Volley/1.2.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,0.5367284250657365,,1.6650014220014935,954.0
2026-02-23 16:06:38.674,76,ced541146dd6934ccc20cd26b7d16dbe,18hafeyuhz1gv0e3,en,Bronze,Silver,bundles,getUpsellOffer,Cancel,partial,0,eligible,/bundles/getUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,,,family_plan,,Volley/1.2.1,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-1.895284254877981,,-0.6004562591894422,0.0
2026-02-23 14:25:43.936,384,691a48eac5f56a183e4ac0691a09380b,8xrg2gzr7txcb48y,ar,Silver,Gold,gamification,mfawlaGameStatus,View Details,unavailable,1827,eligible,/gamification/mfawlaGameStatus,,,https://ooredoo.partnerx.tn,,failure,,,Bad Request,400,1,ERR_DUPLICATE_TXN,,Watch Ad,,Spring_Sale,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,0.43470377147606826,,1.6650014220014935,914.0
2026-02-23 13:38:17.533,465,519e6b54c60d96f16e56f38d12b13e22,a45hvgox22iniwc5,fr,Bronze,Silver,bundles,getArpuUpsellOffer,Check In,,2165,eligible,/bundles/getArpuUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,first_try,,esim;loyalty_points;family_plan,Ramadan_2026,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.8657579328924168,,-0.6004562591894422,1082.5
2026-02-23 13:42:31.772,141,23d153b6cff152f65fc14c08de42149a,bo119xp9n56nyxtx,fr,Bronze,Silver,bundles,getArpuUpsellOffer,,,1379,eligible,/bundles/getArpuUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,flagged_fraud,,,GameZone_Launch,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.13663428862607405,,-0.6004562591894422,689.5
2026-02-23 14:11:44.968,8,439fc17bdcb6a9a0414f69ef04923360,gomf9pml9ln1p0vu,fr,Gold,Platinum,payment,rechargeOnConfirmPage,Retry,,0,eligible,/payment/rechargeOnConfirmPage,Facebook_Plus_Mobile_Pre,Unlimited FB,,credit_card,success,23.914,Unlimited FB,Created,201,0,,flagged_fraud,,data_sharing;roaming,Summer_Data,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-1.895284254877981,-0.11215349380068254,-0.6004562591894422,7.971
2026-02-23 14:59:23.142,59,be56b40e5d2ca04e9669a3533f185de9,127h6gmd478mfs0i,ar,Bronze,Silver,bundles,getArpuUpsellOffer,Cancel,,1796,not_eligible,/bundles/getArpuUpsellOffer,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,24.046,Unlimited FB,OK,200,0,,discount_applied,,family_plan,Referral_Bonus,Retrofit/2.9.0,Nokia G60,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,0.39516921821007184,-0.1029600458230498,-0.6004562591894422,606.682
2026-02-23 12:30:33.751,239,28453a8cd79ec886e03e44afa7ae70d2,loeazc0b4mskyvk7,fr,Gold,Platinum,markiNharek,status,Retry,,1980,not_eligible,/markiNharek/status,,,,,success,,,OK,200,0,,discount_applied,Spin Wheel,loyalty_points;cashback,Ramadan_2026,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,0.6298259214663088,,-0.6004562591894422,990.0
2026-02-23 10:00:18.853,228,a9aac7508185afb1b4d0066eb39ad235,lvz4qke2gjr81bmq,fr,Platinum,Platinum,payment,onBundlePaymentInitiate,Back,available,3008,not_eligible,/payment/onBundlePaymentInitiate,Flexi_8GO,8 GO,,loyalty,timeout,20.118,8 GO,Bad Request,400,0,ERR_BACKEND_DOWN,manual_review,,early_access;auto_renewal,Ramadan_2026,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,1.940842720093546,-0.37653477049079237,-0.6004562591894422,1009.373
2026-02-23 13:54:47.971,42,1506ef9f2991be3dfc4a98f982d42cd7,xg2myr06nkwfg3mw,ar,Gold,Platinum,cvm,getOffers,Claim Gift,available,1115,not_eligible,/cvm/getOffers,Flexi_8GO,8 GO,,,success,4.884,8 GO,OK,200,0,,discount_applied,,priority_support,GameZone_Launch,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-0.47331564547197935,-1.4375422439094252,-0.6004562591894422,373.295
2026-02-23 16:36:29.383,19,57324615b583a18a7654e6dc647e25fe,exf7jxjn6fokzixz,fr,Silver,Gold,cvm,cvmBundles,Retry,,1360,not_eligible,/cvm/cvmBundles,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,0,,flagged_fraud,,priority_support;cashback;multi_sim,Referral_Bonus,OkHttp-library-4.9.1,iPhone 14,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-0.16086514385362027,,-0.6004562591894422,680.0
2026-02-23 12:59:17.441,19,6df718c1d106261581ff9363aa7d1c99,ujoqw5dsk7n8la10,ar,Silver,Gold,cvm,getUpsellOffer,Back,partial,302,not_eligible,/cvm/getUpsellOffer,SCRATCHY,Scratch & Win,,,failure,,Scratch & Win,Not Found,404,1,ERR_BACKEND_DOWN,,,priority_support;multi_sim,Back_to_School,Volley/1.2.1,Oppo A78,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,-1.5101411875769832,,1.6650014220014935,151.5
2026-02-23 11:15:20.978,76,dc711fd59c3592fad1f8079134faa923,gvlkw1xsrqkrst3t,fr,Gold,Platinum,helpcenter,details,Check In,available,2141,pending,/helpcenter/details,,,,,success,,,OK,200,1,,retry_attempt,,roaming;cashback,Winter_Promo,Volley/1.2.1,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.8351505368155162,,1.6650014220014935,1071.0
2026-02-23 16:30:23.670,27,e29793536daae90e38ded321550df070,y181acjbc2swsozc,ar,Silver,Gold,cart,options,Claim Gift,,704,eligible,/cart/options,,,,unknown,success,,,Created,201,1,,promo_applied,,cashback,Winter_Promo,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.9974673032889001,,1.6650014220014935,352.5
2026-02-23 10:58:39.164,126,aa9dee9ef6fecf3dd53923282f330ea5,3ueybisbo551ldqn,fr,Gold,Platinum,cvm,getUpsellOffer,Retry,,3280,eligible,/cvm/getUpsellOffer,Flexi_15GO,15 GO,,,success,44.981,15 GO,OK,200,0,,vip_fast_track,,data_sharing,Referral_Bonus,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,2.2877265422984183,1.3551068739628949,-0.6004562591894422,1108.327
2026-02-23 13:37:30.638,796,c034bd16f8c1dd5f7bab5bc478906268,45nq4fmyzycwtiqj,en,Silver,Gold,markiNharek,rechargeOnConfirmPage,Share,unavailable,2262,eligible,/markiNharek/rechargeOnConfirmPage,Facebook_Plus_Mobile_Pre,Unlimited FB,,MainAccount,success,33.679,Unlimited FB,OK,200,0,,vip_fast_track,,priority_support,,OkHttp-library-4.9.1,iPhone 13,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,0.9894628253698895,0.5679527145446601,-0.6004562591894422,765.226
2026-02-23 16:28:51.263,226,6d1686ce396ac3459324673b86c64583,ppq0y9dom5igqpki,en,Silver,Gold,bundles,cvmBundles,Cancel,unavailable,924,eligible,/bundles/cvmBundles,Flexi_15GO,15 GO,,,failure,38.586,15 GO,Bad Request,400,0,ERR_DUPLICATE_TXN,retry_attempt,,,GameZone_Launch,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,-0.7168995059173123,0.9097121783798464,-0.6004562591894422,320.862
2026-02-23 12:59:56.039,12,505d492afea8dc3a015582b4f266e600,wzawnytk1zwuhywm,en,Silver,Gold,bundles,getArpuUpsellOffer,Skip,partial,2085,not_eligible,/bundles/getArpuUpsellOffer,,,,,failure,,,Bad Request,400,0,ERR_MAX_RETRY,auto_approved,,,Back_to_School,Volley/1.2.1,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.7637332793027485,,-0.6004562591894422,1042.5
2026-02-23 13:50:35.057,258,94a5ddcd09b77c50be94d7032757140d,4zw9xa3kx7eedtjv,ar,Bronze,Silver,markiNharek,rechargeInitiatePage,Retry,,1488,eligible,/markiNharek/rechargeInitiatePage,CnC_6GO,6 GO,,credit_card,success,23.247,6 GO,OK,200,0,,discount_applied,Check In,family_plan;loyalty_points,Winter_Promo,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.0023743018898489694,-0.15860826502099432,-0.6004562591894422,503.749
2026-02-23 11:54:04.252,36,fa3c35c82f7f411dec523325894fd528,glye088o98bv78hu,en,Bronze,Silver,bundles,getAllPromos,Check In,partial,1982,pending,/bundles/getAllPromos,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,31.019,Unlimited FB,OK,200,0,,vip_fast_track,,cashback;auto_renewal;loyalty_points,Referral_Bonus,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,0.6323765378060505,0.38269080832872426,-0.6004562591894422,671.006
2026-02-23 14:44:20.117,355,3fcf418b85c20e241ecb40475a051e91,m148p0tvhhpbmyof,fr,Bronze,Silver,bundles,getInternetBundles,Confirm,pending,2393,not_eligible,/bundles/getInternetBundles,Flexi_8GO,8 GO,,,success,8.746,8 GO,OK,200,0,,,,early_access,Winter_Promo,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,1.1565281956229714,-1.1685642432304988,-0.6004562591894422,800.582
2026-02-23 17:19:38.345,364,aedb94a58415a4378999989e49785d19,lhyl2ld05nhqr6f7,fr,Bronze,Silver,cvm,cvmBundles,Claim Gift,unavailable,1759,eligible,/cvm/cvmBundles,SCRATCHY,Scratch & Win,,,timeout,,Scratch & Win,Bad Request,0,0,ERR_BALANCE_INSUFFICIENT,discount_applied,,auto_renewal;priority_support;multi_sim,Winter_Promo,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.34798281592485025,,-0.6004562591894422,879.5
2026-02-23 11:27:03.164,156,d416413142b464ce459cd957219dafe1,hf7vp1ieixwc4rtw,ar,Gold,Platinum,markiNharek,onBundlePaymentInitiate,Skip,partial,1054,eligible,/markiNharek/onBundlePaymentInitiate,CnC_6GO,6 GO,,credit_card,success,11.153,6 GO,OK,200,0,,promo_applied,Claim Gift,early_access,Ramadan_2026,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.5511094438341014,-1.0009231123050264,-0.6004562591894422,355.051
2026-02-23 13:47:07.519,18,4c66448a279aa434ffa01462340fb43f,t7e8g8jdp0lvsnuj,ar,Bronze,Silver,info,getProfileDetails,Confirm,pending,2717,eligible,/info/getProfileDetails,,,,,success,,,OK,200,0,,,,family_plan;cashback,GameZone_Launch,OkHttp-library-4.9.1,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.5697280426611278,,-0.6004562591894422,1358.5
2026-02-23 13:37:30.983,20,08b7b2b47ae1ffe6b14b73b45677ef86,lw2qitngvn1kicjn,ar,Bronze,Silver,gamification,getAvailableGames,Confirm,,794,eligible,/gamification/getAvailableGames,,,,,success,,,OK,200,0,,retry_attempt,Spin Wheel,esim;auto_renewal,GameZone_Launch,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,-0.8826895680005232,,-0.6004562591894422,397.0
2026-02-23 11:08:20.804,399,90a8d8bce09c63a9a16980bd13d55be3,jfvyb6li076a3kkr,ar,Bronze,Silver,info,getSubscriberInfoAll,,partial,2354,not_eligible,/info/getSubscriberInfoAll,,,,,success,,,OK,200,0,,auto_approved,,loyalty_points,Spring_Sale,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,1.106791176998008,,-0.6004562591894422,1177.0
2026-02-23 13:42:04.969,168,4d48dde652345e7e209e334eaa6e2632,c7x0h3jujd0ib6ii,fr,Bronze,Silver,cvm,getUpsellOffer,Buy Now,partial,1511,not_eligible,/cvm/getUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,vip_fast_track,,multi_sim;family_plan;priority_support,Summer_Data,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.0317063897968786,,-0.6004562591894422,755.5
2026-02-23 15:56:08.640,196,a9994e80fab3baa34a1fdb255192f6b8,cs1k9ye9o2m71hss,fr,Bronze,Silver,colors,getColors,,partial,1275,not_eligible,/colors/getColors,,,,,success,,,OK,200,0,,,,esim;family_plan;priority_support,Winter_Promo,Retrofit/2.9.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-0.2692663382926428,,-0.6004562591894422,637.5
2026-02-23 14:39:30.156,36,8a7d248568df38c40952f6f3104a2b77,g1a07h23c42yfkjf,fr,Bronze,Silver,markiNharek,getDisponibilite,Retry,available,-180,eligible,/markiNharek/getDisponibilite,,,,MainAccount,success,,,OK,200,0,,,Scratch Card,,,axios/1.4.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-2.1248397254547347,,-0.6004562591894422,-90.0
2026-02-23 13:15:44.361,,0e6590796a7cae0d5bf1c2236bdd6e99,cw76xatoaztkszp7,fr,Platinum,Platinum,markiNharek,status,Back,,1957,eligible,/markiNharek/status,Flexi_8GO,8 GO,,loyalty,success,31.341,8 GO,OK,200,0,,first_try,Daily Login,early_access;esim,Referral_Bonus,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.6004938335592792,0.4051172496074956,-0.6004562591894422,662.78
2026-02-23 11:38:32.320,62,3b6efcdf63b9d692e46c5601ad6af207,3nipar0zj7ubbrnu,en,Bronze,Silver,gamification,fetchGoals,Confirm,,884,pending,/gamification/fetchGoals,,,https://tn-oo-boxofjoy.timwe.com,,SUCCESS,,,OK,200,0,,first_try,Watch Ad,family_plan;auto_renewal;loyalty_points,Spring_Sale,axios/1.4.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-0.7679118327121465,,-0.6004562591894422,442.0
2026-02-23 12:54:59.852,92,af2edf6f0710bfafd6514e5d0f0de13f,x63cfl0ukeyz7src,fr,Silver,Gold,cvm,getUpsellOffer,Confirm,partial,2069,not_eligible,/cvm/getUpsellOffer,Flexi_8GO,8 GO,,,success,30.113,8 GO,OK,200,1,,retry_attempt,,priority_support;family_plan,Back_to_School,OkHttp-library-4.9.1,Oppo A78,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.7433283485848148,0.319590324482244,1.6650014220014935,700.038
2026-02-23 13:44:04.726,21,1e9138c9eb3f5c194e91cec4320499c2,jpxgh30153sflse4,en,Bronze,Silver,cart,onBundlePaymentInitiate,Claim Gift,,1360,eligible,/cart/onBundlePaymentInitiate,,,,credit_card,success,,,OK,200,0,,,,multi_sim;priority_support,Back_to_School,Volley/1.2.1,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-0.16086514385362027,,-0.6004562591894422,680.0
2026-02-23 10:04:29.393,246,b247d41114650fc45d5a5f2213409af8,5bxj2pop8mgyn2jc,fr,Silver,Gold,info,getAllLineDetails,Check In,available,1763,eligible,/info/getAllLineDetails,,,,,success,,,OK,200,1,,promo_applied,,esim;cashback,Summer_Data,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,0.3530840486043336,,1.6650014220014935,882.0
2026-02-23 10:02:38.197,502,0885372d879fd4c08880d5f8ee49c329,wj0uunnv6cj9io3m,ar,Gold,Platinum,bundles,cvmBundles,Retry,partial,1809,eligible,/bundles/cvmBundles,Flexi_8GO,8 GO,,,success,21.679,8 GO,OK,999,1,,discount_applied,,,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.4117482244183929,-0.26781528342196703,1.6650014220014935,610.56
2026-02-23 15:36:16.915,782,28453a8cd79ec886e03e44afa7ae70d2,loeazc0b4mskyvk7,fr,Gold,Platinum,bundles,getArpuUpsellOffer,View Details,,1980,not_eligible,/bundles/getArpuUpsellOffer,Flexi_8GO,8 GO,,,success,29.191,8 GO,Created,201,0,,manual_review,,priority_support;esim;family_plan,Summer_Data,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.6298259214663088,0.2553754833051415,-0.6004562591894422,669.73
2026-02-23 17:02:20.329,991,924442736befc85f15f75e17af9c4084,6qlz2rwgwaj1g1r1,fr,Silver,Gold,cvm,getArpuUpsellOffer,View Details,,2268,eligible,/cvm/getArpuUpsellOffer,CnC_6GO,6 GO,,,success,37.867,6 GO,OK,200,0,,,,loyalty_points;roaming,Referral_Bonus,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.9971146743891146,0.8596357458350126,-0.6004562591894422,768.622
2026-02-23 10:16:46.471,365,7cc7f7c1ca5cfa2e24377feee66aec18,5sywp0rxxf36wa7s,fr,Silver,Gold,colors,getColors,Share,partial,907,pending,/colors/getColors,,,,,success,,,OK,200,0,,first_try,,,Referral_Bonus,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.7385797448051169,,-0.6004562591894422,453.5
2026-02-23 10:29:15.633,43,50336d51f137402ef6972fb52fbfe6c2,h1dnmmjbqe7ckw5n,fr,Bronze,Silver,loyalty,getussdcodes,Skip,,2207,pending,/loyalty/getussdcodes,,,,,success,,,OK,200,0,,,,,Ramadan_2026,Retrofit/2.9.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,0.9193208760269925,,-0.6004562591894422,1103.5
2026-02-23 10:29:44.978,121,6e68f7f359f43aca6c7b866038f68063,4qdbxvh7katqydsh,fr,Silver,Gold,bundles,getAllPromos,Buy Now,,1284,eligible,/bundles/getAllPromos,Flexi_8GO,8 GO,,,success,10.637,8 GO,OK,200,0,,promo_applied,,cashback;auto_renewal,GameZone_Launch,Volley/1.2.1,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-0.25778856476380513,-1.0368611362175915,-0.6004562591894422,431.546
2026-02-23 12:40:14.880,169,7dc05d9121acde48eec4a9c3a2c65e0e,swq40zsu9rn8qtty,en,Silver,Gold,payment,rechargeOnConfirmPage,More Info,unavailable,1714,not_eligible,/payment/rechargeOnConfirmPage,,,,unknown,success,,,OK,200,1,,escalated,,early_access;cashback,Ooredoo_Anniversary,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,0.2905939482806618,,1.6650014220014935,857.5
2026-02-23 10:59:24.117,306,6990de081810ff2ae6bb27e76a48cb68,9jd3ih66w51ob537,fr,Silver,Gold,payment,rechargeInitiatePage,Subscribe,pending,2631,pending,/payment/rechargeInitiatePage,,,,,failure,,,Bad Request,400,0,ERR_SESSION_EXPIRED,discount_applied,,roaming;esim,Spring_Sale,OkHttp-library-4.9.1,Oppo A78,SmartSeg_Synthetic_v1.csv,,,1.4600515400522345,,-0.6004562591894422,1315.5
2026-02-23 13:16:41.922,26,6406879ae6e7f2bf832dbcbf6e292ff1,tkf6xdn8wwiif86l,ar,Bronze,Silver,loyalty,getpromos,Check In,unavailable,566,not_eligible,/loyalty/getpromos,,,,,cancelled,,,Bad Request,400,0,ERR_SESSION_EXPIRED,escalated,,early_access;priority_support;loyalty_points,Ramadan_2026,OkHttp-library-4.9.1,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-1.173459830731078,,-0.6004562591894422,283.0
2026-02-23 11:58:56.521,78,af085274680d40749fc340c4e816bd40,b700ucrgb93wkcs4,fr,Bronze,Silver,cvm,getUpsellOffer,Check In,,1149,eligible,/cvm/getUpsellOffer,CnC_6GO,6 GO,,,timeout,26.449,6 GO,Bad Request,400,1,ERR_DUPLICATE_TXN,escalated,,,Ooredoo_Anniversary,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,-0.4299551676963703,0.0644024957697674,1.6650014220014935,392.15
2026-02-23 17:17:08.705,7,9ceeb70004106c5f225ae9abeb161790,u118qqvaecw9yil8,ar,Bronze,Silver,info,getSubscriberInfo,Confirm,,2499,not_eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,0,,flagged_fraud,,,Referral_Bonus,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,1.2917108616292818,,-0.6004562591894422,1249.5
2026-02-23 11:08:47.999,67,d55c7dc249b599beaa88dcbb942ebbaf,nulqjidknwi5flul,ar,Silver,Gold,gamification,fetchGoals,Subscribe,,0,pending,/gamification/fetchGoals,,,https://ooredoo.partnerx.tn,,success,,,OK,200,1,,,Spin Wheel,early_access;multi_sim;family_plan,,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-1.895284254877981,,1.6650014220014935,0.5
2026-02-23 10:23:04.939,257,2ec375aa112241ebfd1df9aff1825cdb,8qeoz0kz4z7whwkm,ar,Platinum,Platinum,info,getAllLineDetails,,,862,not_eligible,/info/getAllLineDetails,,,,,success,,,OK,200,1,,retry_attempt,,,GameZone_Launch,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.7959686124493053,,1.6650014220014935,431.5
2026-02-23 17:44:57.313,195,23d153b6cff152f65fc14c08de42149a,bo119xp9n56nyxtx,fr,Bronze,Silver,info,getSubscriberInfo,Subscribe,,1379,eligible,/info/getSubscriberInfo,,,,,timeout,,,Bad Request,400,0,ERR_OFFER_EXPIRED,vip_fast_track,,,Winter_Promo,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-0.13663428862607405,,-0.6004562591894422,689.5
2026-02-23 11:43:42.759,190,978fae98e0ad71bbf29ed982e1032fa2,n8ztv05x4w7kyhqi,fr,Platinum,Platinum,cvm,getArpuUpsellOffer,,unavailable,2489,pending,/cvm/getArpuUpsellOffer,,,,,success,,,OK,200,1,,escalated,,family_plan;multi_sim,Spring_Sale,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,1.2789577799305731,,1.6650014220014935,1245.0
2026-02-23 12:54:42.917,185,8e0e93dc2ca2c442c7601015de1b5e13,kzggm0j36tcfkjna,ar,Bronze,Silver,cart,onBundlePaymentInitiate,Share,available,944,not_eligible,/cart/onBundlePaymentInitiate,Flexi_8GO,8 GO,,voucher,success,43.416,8 GO,OK,200,0,,,,family_plan;esim;cashback,Referral_Bonus,Volley/1.2.1,iPhone 14,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-0.6913933425198953,1.2461087975614136,-0.6004562591894422,329.139
2026-02-23 10:23:02.641,250,fd46be49a6ceeff3630f0387062aca14,zr6qceouuylajahc,fr,Gold,Platinum,gamification,mfawlawebview,,pending,1777,pending,/gamification/mfawlawebview,,,https://games.ooredoo.tn,,success,,,OK,200,1,,vip_fast_track,Complete Survey,data_sharing;loyalty_points;priority_support,,axios/1.4.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.3709383629825256,,1.6650014220014935,889.0
2026-02-23 10:58:37.925,15,7cb7c962d2f90113918414410c3f4f16,zvo5270sqg4eij00,fr,Bronze,Silver,payment,rechargeInitiatePage,Buy Now,,2077,pending,/payment/rechargeInitiatePage,Flexi_8GO,8 GO,,credit_card,success,48.343,8 GO,OK,200,0,,vip_fast_track,,,Referral_Bonus,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,0.7535308139437816,1.5892612080598782,-0.6004562591894422,708.448
2026-02-23 15:00:17.744,6,a294e242e7a0165ad2970baec7e91836,bljh75lxo6qjiujv,en,Bronze,Silver,cvm,cvmBundles,Skip,,345,eligible,/cvm/cvmBundles,,,,,failure,,,Not Found,404,1,ERR_MAX_RETRY,auto_approved,,loyalty_points;family_plan;data_sharing,Ooredoo_Anniversary,axios/1.4.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-1.4553029362725365,,1.6650014220014935,173.0
2026-02-23 10:05:54.693,1823,ffc8a5acd9d3cc3659cd1c9d57aa8975,d1ior56fao72kz02,ar,Silver,Gold,gamification,getAvailableGames,Check In,pending,685,pending,/gamification/getAvailableGames,,,https://games.ooredoo.tn,,success,,,OK,200,0,,discount_applied,Refer Friend,cashback,Back_to_School,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-1.0216981585164462,,-0.6004562591894422,342.5
2026-02-23 12:18:10.922,11,c8fe50a3334b7228c30d695c791ced5d,1noqu9y3z2t4h20r,fr,Silver,Gold,bundles,getArpuUpsellOffer,Subscribe,partial,2064,not_eligible,/bundles/getArpuUpsellOffer,SCRATCHY,Scratch & Win,,,success,,Scratch & Win,OK,200,1,,auto_approved,,priority_support,Ramadan_2026,axios/1.4.0,iPhone 14,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.7369518077354605,,1.6650014220014935,1032.5
